Bernissart;Hainaut;bernissart;bernissart;11878;bernissart0;50.475;3.65;296;296
Retie;Antwerpen;retie;retie;11867;retie0;51.267;5.084;297;297
Chaumont Gistoux;Brabant Wallon;chaumontgistoux;chaumontgistoux;11818;chaumontgistoux0;50.684;4.695;298;298
Vosselaar;Antwerpen;vosselaar;vosselaar;11801;vosselaar0;51.308;4.892;299;299
Staden;West-Vlaanderen;staden;staden;11677;staden0;50.975;3.015;300;300
Hoeilaart;Vlaams-Brabant;hoeilaart;hoeilaart;11636;hoeilaart0;50.767;4.473;301;301
Seneffe;Hainaut;seneffe;seneffe;11624;seneffe0;50.529;4.257;302;302
Grobbendonk;Antwerpen;grobbendonk;grobbendonk;11607;grobbendonk0;51.191;4.739;303;303
Tielt Winge;Vlaams-Brabant;tieltwinge;tieltwinge;11604;tieltwinge0;50.94;4.902;304;304
Borgloon;Limburg;borgloon;looz;11580;borgloon0;50.801;5.345;305;305
Ecaussinnes;Hainaut;ecaussinnes;ecaussinnes;11572;ecaussinnes0;50.561;4.176;306;306
