North Saanich;BC;north_saanich;north_saanich;13228;north_saanich0;48.645;-123.433;49;304
Kincardine;ONT;kincardine;kincardine;13201;kincardine0;44.246;-81.488;104;305
Wetaskiwin;ALB;wetaskiwin;wetaskiwin;13174;wetaskiwin0;52.967;-113.384;29;306
Thompson;MAN;thompson;thompson;13167;thompson0;55.748;-97.852;6;307
Sidney;BC;sidney;sidney;13151;sidney0;48.65;-123.407;50;308
Dawson Creek;BC;dawson_creek;dawson_creek;13013;dawson_creek0;55.757;-120.236;51;309
Terrace;BC;terrace;terrace;12959;terrace0;54.455;-128.572;52;310
Prince Rupert;BC;prince_rupert;prince_rupert;12883;prince_rupert0;54.288;-130.31;53;311
Lambton Shores;ONT;lambton_shores;lambton_shores;12845;lambton_shores0;43.159;-81.896;105;312
Brighton;ONT;brighton;brighton;12839;brighton0;44.113;-77.759;106;313
Amos;QUE;amos;amos;12786;amos0;48.654;-77.933;90;314
Bathurst;NB;bathurst;bathurst;12731;bathurst0;47.625;-65.583;10;315
Erin;ONT;erin;erin;12663;erin0;43.745;-80.114;107;316
Summerland;BC;summerland;summerland;12620;summerland0;49.596;-119.687;54;317
View Royal;BC;view_royal;view_royal;12584;view_royal0;48.476;-123.47;55;318
Rothesay;NB;rothesay;rothesay;12521;rothesay0;45.382;-65.976;11;319
