Wijk bij Duurstede;XXX;wijk_bij_duurstede;wijk_bij_duurstede;23826;wijk_bij_duurstede0;51.99;5.322;248;248
Koggenland;XXX;koggenland;koggenland;23826;koggenland0;52.64;4.978;249;249
Bloemendaal;XXX;bloemendaal;bloemendaal;23583;bloemendaal0;52.413;4.588;250;250
Lisse;XXX;lisse;lisse;23583;lisse0;52.256;4.547;251;251
Zwartewaterland;XXX;zwartewaterland;zwartewaterland;23510;zwartewaterland0;52.608;6.055;252;252
Losser;XXX;losser;losser;23467;losser0;52.314;6.994;253;253
Reimerswaal;XXX;reimerswaal;reimerswaal;23334;reimerswaal0;51.436;4.073;254;254
Laarbeek;XXX;laarbeek;laarbeek;23324;laarbeek0;51.532;5.584;255;255
Borsele;XXX;borsele;borsele;23127;borsele0;51.437;3.833;256;256
Sluis;XXX;sluis;sluis;23098;sluis0;51.321;3.455;257;257
Zundert;XXX;zundert;zundert;22804;zundert0;51.469;4.631;258;258
Hillegom;XXX;hillegom;hillegom;22788;hillegom0;52.295;4.576;259;259
Bunschoten;XXX;bunschoten;bunschoten;22690;bunschoten0;52.237;5.363;260;260
Stede Broec;XXX;stede_broec;stede_broec;22252;stede_broec0;52.701;5.219;261;261
Woensdrecht;XXX;woensdrecht;woensdrecht;22194;woensdrecht0;51.418;4.333;262;262
Urk;XXX;urk;urk;22172;urk0;52.666;5.624;263;263
Geertruidenberg;XXX;geertruidenberg;geertruidenberg;21948;geertruidenberg0;51.697;4.884;264;264
Veere;XXX;veere;veere;21944;veere0;51.529;3.533;265;265
Cranendonck;XXX;cranendonck;cranendonck;21739;cranendonck0;51.287;5.59;266;266
Tubbergen;XXX;tubbergen;tubbergen;21508;tubbergen0;52.408;6.757;267;267
Brummen;XXX;brummen;brummen;21394;brummen0;52.115;6.119;268;268
Bladel;XXX;bladel;bladel;21009;bladel0;51.365;5.237;269;269
Roerdalen;XXX;roerdalen;roerdalen;20830;roerdalen0;51.136;6.039;270;270
West Maas en Waal;XXX;west_maas_en_waal;west_maas_en_waal;20601;west_maas_en_waal0;51.858;5.519;271;271
Drechterland;XXX;drechterland;drechterland;20485;drechterland0;52.663;5.159;272;272
Rhenen;XXX;rhenen;rhenen;20399;rhenen0;51.976;5.587;273;273
Eersel;XXX;eersel;eersel;20389;eersel0;51.36;5.311;274;274
